Entry_Name,SaPS(WT),SaPS(S/Y_Phos),Category
S3TC1_HUMAN,0.256810992956161,0.2559683,Decreased
Z804A_HUMAN,0.256805270910263,0.2618969,Increased
DDX52_HUMAN,0.256700456142425,0.3514099,Increased
FRMD7_HUMAN,0.256608128547668,0.32526618,Increased
UBE3A_HUMAN,0.256594240665435,0.2977348,Increased
BRD10_HUMAN,0.256517708301544,0.37804812,Increased
GAGE6_HUMAN,0.256296813488006,0.27524272,Increased
KR212_HUMAN,0.256044685840606,0.5335224,Crossed up
PHF24_HUMAN,0.255991697311401,0.26922998,Increased
PAK6_HUMAN,0.255968987941741,0.3755053,Increased
CXA1_HUMAN,0.255941301584243,0.39730757,Increased
WASF1_HUMAN,0.255838304758071,0.3006226,Increased
ARH40_HUMAN,0.255743265151977,0.22874713,Decreased
H2A2B_HUMAN,0.25570985674858,0.33382776,Increased
OTUL_HUMAN,0.255594551563262,0.21905334,Decreased
ZN543_HUMAN,0.255513727664947,0.2507847,Decreased
GAB3_HUMAN,0.255510926246643,0.17474122,Decreased
BCAR3_HUMAN,0.255018860101699,0.27202225,Increased
ELL_HUMAN,0.254765599966049,0.35254127,Increased
K1549_HUMAN,0.254707157611846,0.08338241,Decreased
SPD16_HUMAN,0.25432476401329,0.19795403,Decreased
CDKL2_HUMAN,0.254254549741745,0.24318933,Decreased
SFI1_HUMAN,0.253994643688201,0.25136346,Decreased
FBX34_HUMAN,0.253918230533599,0.39163283,Increased
STXB4_HUMAN,0.25378143787384,0.25975809,Increased
CASS4_HUMAN,0.253501415252685,0.3592658,Increased
SPON1_HUMAN,0.253493815660476,0.24563327,Decreased
CD6_HUMAN,0.253306448459625,0.24208191,Decreased
OSBL7_HUMAN,0.253087848424911,0.34559947,Increased
BCAP_HUMAN,0.252919256687164,0.33288535,Increased
DTBP1_HUMAN,0.252800464630126,0.19244285,Decreased
TMC2_HUMAN,0.252616792917251,0.1560362,Decreased
RTL9_HUMAN,0.252566844224929,0.14868596,Decreased
NIBA1_HUMAN,0.252413362264633,0.54813075,Crossed up
SHC1_HUMAN,0.252240061759948,0.36932018,Increased
DCA10_HUMAN,0.252015084028244,0.22160725,Decreased
FMNL3_HUMAN,0.251797497272491,0.41385132,Increased
ZSC21_HUMAN,0.251687496900558,0.30370617,Increased
PUS7L_HUMAN,0.251639276742935,0.25939173,Increased
SPN90_HUMAN,0.251228779554367,0.2134674,Decreased
CAPAM_HUMAN,0.25112372636795,0.540366,Crossed up
ZNF32_HUMAN,0.251109063625335,0.24483721,Decreased
DHX29_HUMAN,0.251096904277801,0.28201854,Increased
L1CAM_HUMAN,0.250889897346496,0.25479388,Increased
MK06_HUMAN,0.250653833150863,0.38895053,Increased
ZN414_HUMAN,0.250645011663436,0.23430178,Decreased
ZNF79_HUMAN,0.2504743039608,0.24762931,Decreased
ARFP1_HUMAN,0.250365674495697,0.44194072,Increased
UFD1_HUMAN,0.250055730342865,0.4169074,Increased
CDN1C_HUMAN,0.249609470367431,0.20163643,Decreased
PP14D_HUMAN,0.249593466520309,0.20319457,Decreased
RHG09_HUMAN,0.249432653188705,0.34739393,Increased
RHG15_HUMAN,0.249382942914962,0.2540334,Increased
KI18B_HUMAN,0.24906051158905,0.5211813,Crossed up
ZN195_HUMAN,0.248760372400283,0.25158548,Increased
CEP20_HUMAN,0.248729020357131,0.221125,Decreased
GAGE1_HUMAN,0.248677298426628,0.27900204,Increased
AZI2_HUMAN,0.248634725809097,0.23711577,Decreased
DRC12_HUMAN,0.248507142066955,0.26334664,Increased
NBEA_HUMAN,0.248498126864433,0.22510931,Decreased
CD5R1_HUMAN,0.248265668749809,0.2488518,Increased
ERR3_HUMAN,0.248229593038558,0.13223456,Decreased
HXC9_HUMAN,0.248029068112373,0.2582841,Increased
P3C2B_HUMAN,0.247914269566535,0.07114187,Decreased
P3C2A_HUMAN,0.24791407585144,0.24520314,Decreased
SH3R1_HUMAN,0.24773271381855,0.36088285,Increased
STEEP_HUMAN,0.247397229075431,0.27725363,Increased
CDR2_HUMAN,0.247308731079101,0.22683044,Decreased
BORG2_HUMAN,0.2473074644804,0.3239964,Increased
GAG2B_HUMAN,0.247070163488388,0.26659018,Increased
HES6_HUMAN,0.247057110071182,0.38972732,Increased
CR063_HUMAN,0.246998831629753,0.40183854,Increased
KCD20_HUMAN,0.246708244085311,0.3179877,Increased
CHM4A_HUMAN,0.246660143136978,0.29526868,Increased
GAPD1_HUMAN,0.246541589498519,0.63281894,Crossed up
ZKSC5_HUMAN,0.24640242755413,0.31453857,Increased
ETS2_HUMAN,0.246206253767013,0.18299356,Decreased
SCMH1_HUMAN,0.246131539344787,0.23346762,Decreased
SHPRH_HUMAN,0.245962381362915,0.22835362,Decreased
SUMO1_HUMAN,0.245938584208488,0.26626,Increased
ANKZ1_HUMAN,0.245662569999694,0.24099672,Decreased
ARPC5_HUMAN,0.245651319622993,0.49774185,Increased
FRPD1_HUMAN,0.245635956525802,0.22983897,Decreased
LR10B_HUMAN,0.245629519224166,0.32737863,Increased
STA13_HUMAN,0.245516777038574,0.27220848,Increased
CA141_HUMAN,0.245496243238449,0.18830983,Decreased
TRM9B_HUMAN,0.245342373847961,0.29871085,Increased
REM1_HUMAN,0.245257094502449,0.32654205,Increased
DTNA_HUMAN,0.244960039854049,0.2807892,Increased
ADCY5_HUMAN,0.244930461049079,0.24493046,Decreased
ZN778_HUMAN,0.244674533605575,0.17680521,Decreased
DMP46_HUMAN,0.244665771722793,0.2931839,Increased
ZN704_HUMAN,0.244236141443252,0.29872364,Increased
FIGLA_HUMAN,0.244003847241401,0.21684209,Decreased
CC122_HUMAN,0.243937224149703,0.2991107,Increased
SCML1_HUMAN,0.243926689028739,0.3620261,Increased
IFT46_HUMAN,0.243610575795173,0.24747196,Increased
KIF2C_HUMAN,0.243538215756416,0.42643118,Increased
KRBA2_HUMAN,0.243523597717285,0.37881872,Increased
ELYS_HUMAN,0.243408530950546,0.57658064,Crossed up
RPR1B_HUMAN,0.243403986096382,0.20718122,Decreased
PTC1_HUMAN,0.243306204676628,0.2433062,Decreased
MSPD2_HUMAN,0.243268772959709,0.28098434,Increased
SPDE1_HUMAN,0.242707699537277,0.20747861,Decreased
PKNX1_HUMAN,0.242695599794387,0.224436,Decreased
ZSC31_HUMAN,0.242659285664558,0.28032175,Increased
H2B1M_HUMAN,0.242431551218032,0.22785926,Decreased
PPWD1_HUMAN,0.242232233285903,0.24564326,Increased
DZIP3_HUMAN,0.242081403732299,0.26065296,Increased
TANK_HUMAN,0.241780117154121,0.31559366,Increased
MTMR4_HUMAN,0.241743087768554,0.24299411,Increased
SMBT1_HUMAN,0.241717338562011,0.29475516,Increased
E2AK4_HUMAN,0.241468951106071,0.22494443,Decreased
TNT_HUMAN,0.241464853286743,0.26747096,Increased
ZN639_HUMAN,0.241305351257324,0.29055315,Increased
ANR55_HUMAN,0.241252154111862,0.27792284,Increased
THUM2_HUMAN,0.241071939468383,0.22951801,Decreased
BHE40_HUMAN,0.240912109613418,0.25064555,Increased
EDC4_HUMAN,0.240897923707962,0.33515787,Increased
TRAK2_HUMAN,0.24082700908184,0.28983095,Increased
BRSK2_HUMAN,0.240743249654769,0.43150306,Increased
EHF_HUMAN,0.240609616041183,0.25315407,Increased
E2AK1_HUMAN,0.240158602595329,0.5494889,Crossed up
CF047_HUMAN,0.240112021565437,0.6168255,Crossed up
MINY1_HUMAN,0.23987078666687,0.29962486,Increased
PHLA2_HUMAN,0.239490956068038,0.22275302,Decreased
ZN382_HUMAN,0.239410489797592,0.28916523,Increased
ETFR1_HUMAN,0.239377930760383,0.27700788,Increased
P53_HUMAN,0.239184856414794,0.38000348,Increased
ZNF7_HUMAN,0.23916320502758,0.26916155,Increased
Z3H7A_HUMAN,0.239121586084365,0.2681557,Increased
BCAS3_HUMAN,0.239081114530563,0.05796816,Decreased
SPDYA_HUMAN,0.238860636949539,0.20711716,Decreased
TCAL1_HUMAN,0.238846629858016,0.31974065,Increased
PALB2_HUMAN,0.238805025815963,0.53749025,Crossed up
OCC1_HUMAN,0.238792926073074,0.29166788,Increased
CDT1_HUMAN,0.23860827088356,0.27529383,Increased
RGPA2_HUMAN,0.23821485042572,0.07618058,Decreased
NRP1_HUMAN,0.238030359148979,0.24358979,Increased
PKHA2_HUMAN,0.237903714179992,0.44219655,Increased
NXF2_HUMAN,0.237874597311019,0.38994774,Increased
ZFAN3_HUMAN,0.237846687436103,0.3047652,Increased
STAG1_HUMAN,0.237759351730346,0.42744318,Increased
DDI2_HUMAN,0.237720102071762,0.23731764,Decreased
UBP45_HUMAN,0.237558290362358,0.44851694,Increased
PDE9A_HUMAN,0.237449020147323,0.28028804,Increased
VCIP1_HUMAN,0.237447664141654,0.2120895,Decreased
CEP72_HUMAN,0.237192124128341,0.33413124,Increased
RHG42_HUMAN,0.237171560525894,0.4446183,Increased
FBN1_HUMAN,0.237101465463638,0.30729714,Increased
SMG1_HUMAN,0.237074732780456,0.06877244,Decreased
ZC21B_HUMAN,0.236883074045181,0.2778205,Increased
DDX20_HUMAN,0.236414954066276,0.2831424,Increased
PLRG1_HUMAN,0.236391276121139,0.23935297,Increased
UNC80_HUMAN,0.236387699842453,0.24284852,Increased
CHAP1_HUMAN,0.23630841076374,0.37071174,Increased
AKTS1_HUMAN,0.236233860254287,0.26579815,Increased
SPAG5_HUMAN,0.236223608255386,0.2536579,Increased
SMAL1_HUMAN,0.236127063632011,0.38483042,Increased
DNAI4_HUMAN,0.236087292432785,0.25169966,Increased
NOL3_HUMAN,0.235971450805664,0.23403247,Decreased
COX16_HUMAN,0.235939621925354,0.29616117,Increased
YF016_HUMAN,0.235928684473037,0.26600567,Increased
STRBP_HUMAN,0.23589976131916,0.2250814,Decreased
DLG4_HUMAN,0.23570117354393,0.22130577,Decreased
MADD_HUMAN,0.235465317964553,0.32710248,Increased
ZN805_HUMAN,0.235455676913261,0.25807682,Increased
H2B1K_HUMAN,0.235435754060745,0.21681261,Decreased
CHST9_HUMAN,0.235359460115432,0.262068,Increased
NPTXR_HUMAN,0.235258787870407,0.23309246,Decreased
ARG28_HUMAN,0.235060423612594,0.28556702,Increased
ANR54_HUMAN,0.235011965036392,0.46187314,Increased
SYUB_HUMAN,0.234359860420227,0.22820444,Decreased
FRAT1_HUMAN,0.23418989777565,0.3074419,Increased
SPRN_HUMAN,0.234064102172851,0.20262976,Decreased
RTN1_HUMAN,0.233906105160713,0.2169811,Decreased
DDX31_HUMAN,0.23380534350872,0.163821,Decreased
KIF1B_HUMAN,0.233789727091789,0.26891655,Increased
NEIL2_HUMAN,0.233760759234428,0.2435656,Increased
ZXDB_HUMAN,0.233698323369026,0.33940876,Increased
ATCAY_HUMAN,0.233685106039047,0.33249357,Increased
IRAK1_HUMAN,0.233671709895133,0.06415504,Decreased
SCNM1_HUMAN,0.233665257692337,0.28540447,Increased
PACS2_HUMAN,0.23356120288372,0.6071016,Crossed up
ANR50_HUMAN,0.233517438173294,0.19206847,Decreased
FA83F_HUMAN,0.23348531126976,0.54474133,Crossed up
RIN2_HUMAN,0.233350992202758,0.1844586,Decreased
F217A_HUMAN,0.232996374368667,0.17803851,Decreased
GG12J_HUMAN,0.232893779873847,0.24943438,Increased
TMM51_HUMAN,0.232864424586296,0.37097728,Increased
GSAML_HUMAN,0.232745021581649,0.26407853,Increased
HAUS6_HUMAN,0.232733160257339,0.5071636,Crossed up
STMN3_HUMAN,0.232674926519393,0.23670194,Increased
STA5B_HUMAN,0.232564330101013,0.13799119,Decreased
GARE1_HUMAN,0.232159882783889,0.3305675,Increased
MKRN2_HUMAN,0.232119157910346,0.21515214,Decreased
LCE4A_HUMAN,0.232104867696762,0.17605494,Decreased
CC107_HUMAN,0.232024520635604,0.35176006,Increased
PMEPA_HUMAN,0.231958866119384,0.23992002,Increased
YH009_HUMAN,0.231850191950798,0.241677,Increased
RGRF1_HUMAN,0.231640413403511,0.1928182,Decreased
HLAB_HUMAN,0.23157961666584,0.45788795,Increased
RHG20_HUMAN,0.231402829289436,0.34791276,Increased
Z286B_HUMAN,0.231380894780159,0.24284501,Increased
KLF3_HUMAN,0.231277659535408,0.18109468,Decreased
KLF5_HUMAN,0.231130093336105,0.23379254,Increased
CC166_HUMAN,0.230958700180053,0.3463834,Increased
KR197_HUMAN,0.230953887104988,0.46618977,Increased
CENPQ_HUMAN,0.230638712644577,0.24434431,Increased
NMDE2_HUMAN,0.230590552091598,0.35474116,Increased
ZN546_HUMAN,0.230568051338195,0.22969449,Decreased
ST65G_HUMAN,0.230374261736869,0.34488124,Increased
SYUA_HUMAN,0.230320334434509,0.5545374,Crossed up
SDC2_HUMAN,0.230177834630012,0.31745654,Increased
ARH38_HUMAN,0.230129212141037,0.26751155,Increased
SOCS5_HUMAN,0.229894071817398,0.21154694,Decreased
ZN641_HUMAN,0.229892879724502,0.25187355,Increased
ZN302_HUMAN,0.229840606451034,0.2729036,Increased
TSR3_HUMAN,0.229458540678024,0.49697012,Increased
KIFC2_HUMAN,0.229323536157608,0.22851567,Decreased
ASTRC_HUMAN,0.229296877980232,0.28143018,Increased
ZC12D_HUMAN,0.229260325431823,0.27005377,Increased
EVA1B_HUMAN,0.229137897491455,0.17597255,Decreased
KR192_HUMAN,0.229105547070503,0.43219867,Increased
GPA33_HUMAN,0.228974893689155,0.20256257,Decreased
KIF6_HUMAN,0.228701919317245,0.22005026,Decreased
IL9R_HUMAN,0.228419497609138,0.2348198,Increased
STK24_HUMAN,0.227973908185958,0.24847451,Increased
PGCB_HUMAN,0.227946877479553,0.23347399,Increased
SIAH2_HUMAN,0.227803111076354,0.06113099,Decreased
Z324B_HUMAN,0.227781623601913,0.15937148,Decreased
UROL1_HUMAN,0.227432131767272,0.11489072,Decreased
MP2K4_HUMAN,0.227309018373489,0.2557119,Increased
ZNF18_HUMAN,0.227236539125442,0.3371197,Increased
CIA30_HUMAN,0.227058976888656,0.2809277,Increased
TFDP2_HUMAN,0.226982876658439,0.4253579,Increased
STK11_HUMAN,0.226750448346138,0.26070568,Increased
CNKR1_HUMAN,0.226701661944389,0.36996645,Increased
ZXDA_HUMAN,0.226386591792106,0.37604076,Increased
HXB9_HUMAN,0.226209834218025,0.24618539,Increased
H2B1H_HUMAN,0.226092904806137,0.24218401,Increased
ARMC9_HUMAN,0.226062729954719,0.19551066,Decreased
CBPC2_HUMAN,0.225982159376144,0.27828735,Increased
INT6_HUMAN,0.225886553525924,0.2276856,Increased
TB10A_HUMAN,0.225835725665092,0.55520713,Crossed up
TBL2_HUMAN,0.225818365812301,0.1481612,Decreased
AUNIP_HUMAN,0.225745275616645,0.23805639,Increased
TCF19_HUMAN,0.225529581308364,0.2595896,Increased
COL11_HUMAN,0.225413158535957,0.22485247,Decreased
MYO5B_HUMAN,0.225176975131034,0.28122562,Increased
HROB_HUMAN,0.225147277116775,0.20395525,Decreased
PCX3_HUMAN,0.224922150373458,0.1521209,Decreased
SRC_HUMAN,0.224636048078537,0.2680302,Increased
TYW1B_HUMAN,0.224630281329154,0.2896529,Increased
CBY2_HUMAN,0.224558860063552,0.21685171,Decreased
U3IP2_HUMAN,0.224417969584465,0.7198874,Crossed up
SUCB1_HUMAN,0.224359601736068,0.19393203,Decreased
HXA9_HUMAN,0.22434377670288,0.16067249,Decreased
MAGD4_HUMAN,0.224250078201293,0.22750819,Increased
CBX6_HUMAN,0.224115803837776,0.50479126,Crossed up
ZN121_HUMAN,0.224099427461624,0.26553398,Increased
F171B_HUMAN,0.22407054901123,0.20328291,Decreased
OBSCN_HUMAN,0.223734334111213,0.12680456,Decreased
CO040_HUMAN,0.223665982484817,0.2573743,Increased
DGKK_HUMAN,0.2234927713871,0.24770899,Increased
IRF8_HUMAN,0.223353937268257,0.39627066,Increased
UBP29_HUMAN,0.223346203565597,0.31245217,Increased
BORG3_HUMAN,0.223337411880493,0.39068085,Increased
LRCH3_HUMAN,0.223301887512207,0.2010434,Decreased
CSRN1_HUMAN,0.223266765475273,0.231654,Increased
SHQ1_HUMAN,0.223137781023979,0.29669428,Increased
ATS7_HUMAN,0.223136946558952,0.29508692,Increased
XPA_HUMAN,0.222882062196731,0.22362633,Increased
XKR5_HUMAN,0.22267746925354,0.15879022,Decreased
NMT1_HUMAN,0.222507685422897,0.3528667,Increased
CRIPT_HUMAN,0.222318574786186,0.28628772,Increased
MYCB2_HUMAN,0.222226932644844,0.13939464,Decreased
CD244_HUMAN,0.222074702382087,0.17793193,Decreased
SKAP_HUMAN,0.222009897232055,0.2464993,Increased
NKX32_HUMAN,0.221787884831428,0.32899734,Increased
LRC66_HUMAN,0.221615642309188,0.29265904,Increased
ZBTB9_HUMAN,0.221562713384628,0.23459134,Increased
ZAR1L_HUMAN,0.221099644899368,0.29636005,Increased
KANK3_HUMAN,0.221016570925712,0.43289346,Increased
CDKA1_HUMAN,0.221013620495796,0.16346185,Decreased
NC2B_HUMAN,0.220821544528007,0.30676886,Increased
NR4A3_HUMAN,0.220805287361145,0.29052898,Increased
ZN829_HUMAN,0.220242068171501,0.22024207,Increased
CAN3_HUMAN,0.220192864537239,0.28161585,Increased
EFC14_HUMAN,0.220169693231582,0.40266222,Increased
TRI67_HUMAN,0.219975903630256,0.25455514,Increased
THAP5_HUMAN,0.219832703471183,0.22862694,Increased
SIR6_HUMAN,0.219728663563728,0.46325603,Increased
DI3L1_HUMAN,0.219635963439941,0.22423287,Increased
REPI1_HUMAN,0.219443053007125,0.30919236,Increased
DTL_HUMAN,0.219405487179756,0.5927778,Crossed up
DCNP1_HUMAN,0.219383507966995,0.19270633,Decreased
CNDH2_HUMAN,0.219325512647628,0.2651946,Increased
TTP_HUMAN,0.219291418790817,0.3258688,Increased
WRN_HUMAN,0.219246223568916,0.36117488,Increased
TMC3_HUMAN,0.21923354268074,0.16067961,Decreased
ZN552_HUMAN,0.219184681773185,0.22938395,Increased
TGFI1_HUMAN,0.21912045776844,0.32301432,Increased
PP16B_HUMAN,0.218898221850395,0.29383454,Increased
TLE6_HUMAN,0.218757539987564,0.25467712,Increased
K2C78_HUMAN,0.218508437275886,0.19521298,Decreased
FARP1_HUMAN,0.218340039253234,0.37715158,Increased
PEX19_HUMAN,0.218229323625564,0.12980452,Decreased
GFY_HUMAN,0.218185469508171,0.1851819,Decreased
CC138_HUMAN,0.217768460512161,0.35779846,Increased
CHMP5_HUMAN,0.217695906758308,0.27963966,Increased
GREM1_HUMAN,0.217576742172241,0.35335526,Increased
TPM3_HUMAN,0.217575311660766,0.2299457,Increased
AN13A_HUMAN,0.217349722981452,0.22397561,Increased
MOK_HUMAN,0.217330858111381,0.28410047,Increased
KCNQ2_HUMAN,0.217279553413391,0.1844117,Decreased
CDYL2_HUMAN,0.216892689466476,0.3425504,Increased
INSM2_HUMAN,0.216506913304328,0.22473617,Increased
PRIPO_HUMAN,0.216067388653755,0.26539597,Increased
AGRL1_HUMAN,0.216048508882522,0.21651892,Increased
EIF1A_HUMAN,0.21599331498146,0.29685035,Increased
EFC13_HUMAN,0.215433552861213,0.25609428,Increased
ZNF8_HUMAN,0.215377241373062,0.28929114,Increased
GGEE3_HUMAN,0.215373516082763,0.238127,Increased
KLHL1_HUMAN,0.21523380279541,0.05429675,Decreased
MPIP3_HUMAN,0.214819595217704,0.30256557,Increased
ZN793_HUMAN,0.214753657579422,0.22155559,Increased
RPIA_HUMAN,0.214717507362365,0.078334436,Decreased
SMBT2_HUMAN,0.214623287320137,0.213189,Decreased
DCR1C_HUMAN,0.214599460363388,0.39112893,Increased
ST2B1_HUMAN,0.214506536722183,0.2987376,Increased
CASP5_HUMAN,0.214473918080329,0.19190706,Decreased
PTPRM_HUMAN,0.214294865727424,0.190775,Decreased
ATS1_HUMAN,0.214068174362182,0.21406817,Decreased
CR3L1_HUMAN,0.214058756828308,0.332111,Increased
FRMD6_HUMAN,0.213874697685241,0.44673896,Increased
RXRA_HUMAN,0.213447660207748,0.08691098,Decreased
PC4L1_HUMAN,0.213438779115676,0.21343878,Increased
PC11X_HUMAN,0.213099151849746,0.21309912,Decreased
AN34C_HUMAN,0.212875872850418,0.3566904,Increased
HIC1_HUMAN,0.212528705596923,0.29847926,Increased
AGAP7_HUMAN,0.212343692779541,0.23167288,Increased
AGRF5_HUMAN,0.212279111146926,0.20842847,Decreased
RARG_HUMAN,0.212052792310714,0.20026831,Decreased
VAMP4_HUMAN,0.211965724825859,0.17333929,Decreased
NMDE1_HUMAN,0.211870223283767,0.16478983,Decreased
P5I13_HUMAN,0.211681723594665,0.09654749,Decreased
K0930_HUMAN,0.21108965575695,0.5513645,Crossed up
H2B1J_HUMAN,0.211056351661682,0.1927052,Decreased
THB_HUMAN,0.211014658212661,0.21788251,Increased
PITM1_HUMAN,0.210942193865776,0.060601182,Decreased
XIAP_HUMAN,0.210874199867248,0.23471677,Increased
ZN532_HUMAN,0.210752680897712,0.4215652,Increased
CITE1_HUMAN,0.210720852017402,0.30201238,Increased
PCDG4_HUMAN,0.210554242134094,0.17179416,Decreased
K1755_HUMAN,0.210376814007759,0.26018342,Increased
SLIK3_HUMAN,0.210258528590202,0.062291123,Decreased
KCNB2_HUMAN,0.210198804736137,0.3126757,Increased
POLH_HUMAN,0.210184603929519,0.10868758,Decreased
IPKG_HUMAN,0.210106328129768,0.26358876,Increased
NPB11_HUMAN,0.210094839334487,0.22600809,Increased
STK35_HUMAN,0.209886357188224,0.21517274,Increased
HAIR_HUMAN,0.20984336733818,0.23622325,Increased
E2F3_HUMAN,0.209814473986625,0.20381232,Decreased
FOXR1_HUMAN,0.209493905305862,0.22921976,Increased
FOXK2_HUMAN,0.209425002336502,0.2425729,Increased
STMN2_HUMAN,0.209311291575431,0.19983104,Decreased
C42S1_HUMAN,0.209048584103584,0.29625168,Increased
MAAS1_HUMAN,0.208759620785713,0.52505535,Crossed up
TOE1_HUMAN,0.20868381857872,0.30898497,Increased
FBW1B_HUMAN,0.208667278289794,0.20866728,Increased
GLYG2_HUMAN,0.20846776664257,0.19869304,Decreased
KR131_HUMAN,0.20806448161602,0.20002504,Decreased
FCHO2_HUMAN,0.208029314875602,0.32746112,Increased
OTUD1_HUMAN,0.207928925752639,0.21893361,Increased
DC1L1_HUMAN,0.207449272274971,0.54567,Crossed up
PRDM6_HUMAN,0.207379177212715,0.23794833,Increased
UBE2S_HUMAN,0.207227513194084,0.36682343,Increased
ACYP1_HUMAN,0.206936672329902,0.24572119,Increased
PLK2_HUMAN,0.206791087985038,0.26610237,Increased
UBP14_HUMAN,0.2067162245512,0.27568948,Increased
STON1_HUMAN,0.206689864397048,0.21779203,Increased
H2B1B_HUMAN,0.206676214933395,0.22616148,Increased
BL1S1_HUMAN,0.206530645489692,0.2914578,Increased
TONSL_HUMAN,0.206285715103149,0.2804896,Increased
ACYP2_HUMAN,0.205916166305542,0.29137278,Increased
RN213_HUMAN,0.205711647868156,0.118936814,Decreased
PCDGI_HUMAN,0.205308824777603,0.082065426,Decreased
ABR_HUMAN,0.205283120274543,0.29058316,Increased
ZN527_HUMAN,0.205281466245651,0.21059075,Increased
STAG2_HUMAN,0.204815313220024,0.40735978,Increased
UBAD1_HUMAN,0.204748481512069,0.23300084,Increased
OTU6A_HUMAN,0.204666927456855,0.20866844,Increased
GP135_HUMAN,0.204382628202438,0.20438263,Increased
CSRP1_HUMAN,0.204369783401489,0.40919566,Increased
DMBT1_HUMAN,0.204320594668388,0.20505384,Increased
F107B_HUMAN,0.204240769147872,0.20424077,Increased
RGS20_HUMAN,0.204235509037971,0.19456053,Decreased
NBR1_HUMAN,0.204232171177864,0.2931444,Increased
CHM2B_HUMAN,0.204199761152267,0.18619585,Decreased
ST17A_HUMAN,0.204154133796691,0.5022388,Crossed up
SYNCI_HUMAN,0.203914314508438,0.20391433,Increased
GG12I_HUMAN,0.203866764903068,0.2501505,Increased
GAGE7_HUMAN,0.203866764903068,0.2501505,Increased
GG12F_HUMAN,0.203866764903068,0.2501505,Increased
GG12G_HUMAN,0.203866764903068,0.2501505,Increased
ATF6B_HUMAN,0.203772693872451,0.20353141,Decreased
LRP4_HUMAN,0.203685909509658,0.20368591,Increased
RGAP1_HUMAN,0.203457713127136,0.41378862,Increased
G45IP_HUMAN,0.203246638178825,0.23496191,Increased
RN180_HUMAN,0.203083962202072,0.35234344,Increased
CEAM1_HUMAN,0.203065350651741,0.26124853,Increased
MGME1_HUMAN,0.202802628278732,0.17750137,Decreased
SH3R2_HUMAN,0.202662661671638,0.20642006,Increased
HEYL_HUMAN,0.202587723731994,0.21740265,Increased
SOX14_HUMAN,0.202543064951896,0.23903099,Increased
PRAC1_HUMAN,0.202536776661872,0.22295749,Increased
CDK16_HUMAN,0.20245985686779,0.4964586,Increased
NF2L1_HUMAN,0.202377557754516,0.30925536,Increased
ZN669_HUMAN,0.202158853411674,0.22197619,Increased
PRP4_HUMAN,0.202134653925895,0.42902976,Increased
ATG3_HUMAN,0.201814293861389,0.13024382,Decreased
UTY_HUMAN,0.201736807823181,0.16501015,Decreased
PTPRK_HUMAN,0.201385334134101,0.20138533,Decreased
TYY2_HUMAN,0.201367229223251,0.17268783,Decreased
EZH1_HUMAN,0.201350569725036,0.28830567,Increased
H2B1N_HUMAN,0.201261043548583,0.22616148,Increased
GRIN2_HUMAN,0.201116472482681,0.07566206,Decreased
ZN517_HUMAN,0.20111446082592,0.2000384,Decreased
ZN473_HUMAN,0.20104095339775,0.21357918,Increased
HEM6_HUMAN,0.201033562421798,0.20232406,Increased
MINY2_HUMAN,0.200926780700683,0.31034172,Increased
QCR7_HUMAN,0.200882345438003,0.20547009,Increased
HEG1_HUMAN,0.200846195220947,0.30975825,Increased
DLL1_HUMAN,0.200762242078781,0.20270129,Increased
GPR75_HUMAN,0.20072916150093,0.14053549,Decreased
H2B1O_HUMAN,0.200721457600593,0.21681261,Increased
H2B2E_HUMAN,0.200721457600593,0.21681261,Increased
H2B1C_HUMAN,0.200721457600593,0.21681261,Increased
TBATA_HUMAN,0.20049948990345,0.18925102,Decreased
M4K3_HUMAN,0.200384646654129,0.12875125,Decreased
TPM1_HUMAN,0.200330927968025,0.20888801,Increased
RORG_HUMAN,0.200281471014022,0.27985808,Increased
TZAP_HUMAN,0.200192064046859,0.21094179,Increased
MCM9_HUMAN,0.199977457523345,0.43412146,Increased
KKCC2_HUMAN,0.199964553117752,0.42955357,Increased
PDIP3_HUMAN,0.199840694665908,0.5154798,Crossed up
AGA11_HUMAN,0.199824601411819,0.17978728,Decreased
SCOC_HUMAN,0.199799224734306,0.25245813,Increased
TROAP_HUMAN,0.199773743748664,0.30285248,Increased
ZN684_HUMAN,0.199668690562248,0.20953366,Increased
CCD92_HUMAN,0.199602216482162,0.19612905,Decreased
ZIK1_HUMAN,0.199425056576728,0.20219736,Increased
NACAD_HUMAN,0.199418723583221,0.16986904,Decreased
TLE4_HUMAN,0.199371978640556,0.40978613,Increased
TIM21_HUMAN,0.199215561151504,0.28073427,Increased
LHX2_HUMAN,0.199175417423248,0.17451751,Decreased
AGAP4_HUMAN,0.199042648077011,0.1968433,Decreased
PDE4B_HUMAN,0.198840200901031,0.2565152,Increased
ZN554_HUMAN,0.198782920837402,0.1948572,Decreased
H2B3B_HUMAN,0.198778584599494,0.22264902,Increased
TRNK1_HUMAN,0.198629334568977,0.22942662,Increased
ZFP69_HUMAN,0.198533460497856,0.20706049,Increased
DCAF1_HUMAN,0.198532730340957,0.124584556,Decreased
PPE2_HUMAN,0.198321968317031,0.23194465,Increased
HELB_HUMAN,0.198299705982208,0.2192415,Increased
UBP10_HUMAN,0.198230445384979,0.25825328,Increased
KIF22_HUMAN,0.198204427957534,0.2467132,Increased
RPP38_HUMAN,0.198147326707839,0.14998,Decreased
CDC20_HUMAN,0.197694212198257,0.19518007,Decreased
